,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,bpm_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,bpm_max_opp,team_opp,total_opp,home_opp,season,date,won
313,240.0,240.0,44.0,88.0,0.5,11.0,26.0,0.423,12.0,14.0,0.857,12.0,34.0,46.0,27.0,8.0,7.0,16.0,19.0,111.0,,,0.589,0.563,0.295,0.159,33.3,81.0,59.0,61.4,8.4,12.1,14.5,100.0,116.0,101.4,,,,14.0,17.0,0.824,7.0,8.0,0.875,3.0,4.0,1.0,5.0,6.0,11.0,7.0,3.0,3.0,5.0,4.0,38.0,32.2,13.0,1.013,1.029,0.471,0.4,22.6,39.4,22.9,75.2,17.3,8.4,66.7,45.1,186.0,108.0,20.7,NYK,111,1,0,240.0,240.0,37.0,84.0,0.44,8.0,26.0,0.308,15.0,20.0,0.75,8.0,24.0,32.0,26.0,11.0,5.0,15.0,14.0,97.0,,,0.523,0.488,0.31,0.238,19.0,66.7,41.0,70.3,11.5,8.1,13.9,100.0,101.4,116.0,,,,6.0,13.0,1.0,4.0,7.0,0.571,7.0,10.0,1.0,5.0,4.0,9.0,6.0,5.0,3.0,4.0,4.0,19.0,19.4,3.0,1.0,1.0,1.0,0.769,16.7,44.4,20.5,76.2,7.3,12.8,50.0,31.4,131.0,127.0,6.2,ATL,97,0,2016,2016-01-03,True
314,240.0,240.0,42.0,82.0,0.512,9.0,21.0,0.429,22.0,25.0,0.88,8.0,34.0,42.0,23.0,4.0,8.0,11.0,18.0,115.0,,,0.618,0.567,0.256,0.305,25.0,72.3,53.2,54.8,4.3,13.1,10.6,100.0,123.6,121.4,,,,15.0,23.0,0.8,3.0,6.0,0.667,10.0,11.0,1.0,2.0,12.0,13.0,6.0,1.0,4.0,3.0,3.0,42.0,34.1,13.0,1.0,1.0,0.75,0.667,10.3,36.6,23.6,26.9,3.2,9.4,20.0,36.8,206.0,131.0,12.3,CHI,115,0,1,240.0,240.0,42.0,92.0,0.457,13.0,31.0,0.419,16.0,19.0,0.842,13.0,24.0,37.0,21.0,6.0,8.0,9.0,19.0,113.0,,,0.563,0.527,0.337,0.207,27.7,75.0,46.8,50.0,6.4,13.1,8.2,100.0,121.4,123.6,,,,9.0,22.0,1.0,3.0,9.0,1.0,7.0,8.0,1.0,5.0,5.0,9.0,10.0,2.0,3.0,3.0,4.0,24.0,19.7,14.0,1.0,1.0,0.625,0.471,18.4,32.1,23.4,38.0,5.0,10.1,33.3,30.2,139.0,132.0,9.8,TOR,113,1,2016,2016-01-03,True
315,240.0,240.0,42.0,92.0,0.457,13.0,31.0,0.419,16.0,19.0,0.842,13.0,24.0,37.0,21.0,6.0,8.0,9.0,19.0,113.0,,,0.563,0.527,0.337,0.207,27.7,75.0,46.8,50.0,6.4,13.1,8.2,100.0,121.4,123.6,,,,9.0,22.0,1.0,3.0,9.0,1.0,7.0,8.0,1.0,5.0,5.0,9.0,10.0,2.0,3.0,3.0,4.0,24.0,19.7,14.0,1.0,1.0,0.625,0.471,18.4,32.1,23.4,38.0,5.0,10.1,33.3,30.2,139.0,132.0,9.8,TOR,113,1,0,240.0,240.0,42.0,82.0,0.512,9.0,21.0,0.429,22.0,25.0,0.88,8.0,34.0,42.0,23.0,4.0,8.0,11.0,18.0,115.0,,,0.618,0.567,0.256,0.305,25.0,72.3,53.2,54.8,4.3,13.1,10.6,100.0,123.6,121.4,,,,15.0,23.0,0.8,3.0,6.0,0.667,10.0,11.0,1.0,2.0,12.0,13.0,6.0,1.0,4.0,3.0,3.0,42.0,34.1,13.0,1.0,1.0,0.75,0.667,10.3,36.6,23.6,26.9,3.2,9.4,20.0,36.8,206.0,131.0,12.3,CHI,115,0,2016,2016-01-03,False
316,240.0,240.0,39.0,86.0,0.453,9.0,23.0,0.391,10.0,12.0,0.833,9.0,45.0,54.0,27.0,8.0,11.0,13.0,15.0,97.0,,,0.531,0.506,0.267,0.14,20.9,80.4,54.5,69.2,8.5,18.0,12.5,100.0,103.3,79.8,,,,8.0,15.0,0.8,2.0,5.0,1.0,5.0,5.0,1.0,3.0,10.0,13.0,7.0,2.0,6.0,3.0,3.0,23.0,20.3,20.0,0.9,0.9,1.0,1.0,11.2,28.7,21.1,58.7,5.8,21.2,66.7,37.5,145.0,88.0,14.2,MIA,97,0,1,240.0,240.0,31.0,91.0,0.341,4.0,30.0,0.133,9.0,13.0,0.692,11.0,34.0,45.0,19.0,5.0,2.0,11.0,12.0,75.0,,,0.388,0.363,0.33,0.143,19.6,79.1,45.5,61.3,5.3,3.2,10.2,100.0,79.8,103.3,,,,6.0,21.0,0.545,2.0,8.0,0.25,5.0,7.0,1.0,8.0,7.0,13.0,5.0,1.0,1.0,3.0,3.0,14.0,11.3,0.0,0.545,0.545,0.833,0.583,24.5,30.3,22.6,36.0,2.0,6.6,25.0,28.9,98.0,110.0,0.6,WAS,75,1,2016,2016-01-03,True
317,240.0,240.0,31.0,91.0,0.341,4.0,30.0,0.133,9.0,13.0,0.692,11.0,34.0,45.0,19.0,5.0,2.0,11.0,12.0,75.0,,,0.388,0.363,0.33,0.143,19.6,79.1,45.5,61.3,5.3,3.2,10.2,100.0,79.8,103.3,,,,6.0,21.0,0.545,2.0,8.0,0.25,5.0,7.0,1.0,8.0,7.0,13.0,5.0,1.0,1.0,3.0,3.0,14.0,11.3,0.0,0.545,0.545,0.833,0.583,24.5,30.3,22.6,36.0,2.0,6.6,25.0,28.9,98.0,110.0,0.6,WAS,75,1,0,240.0,240.0,39.0,86.0,0.453,9.0,23.0,0.391,10.0,12.0,0.833,9.0,45.0,54.0,27.0,8.0,11.0,13.0,15.0,97.0,,,0.531,0.506,0.267,0.14,20.9,80.4,54.5,69.2,8.5,18.0,12.5,100.0,103.3,79.8,,,,8.0,15.0,0.8,2.0,5.0,1.0,5.0,5.0,1.0,3.0,10.0,13.0,7.0,2.0,6.0,3.0,3.0,23.0,20.3,20.0,0.9,0.9,1.0,1.0,11.2,28.7,21.1,58.7,5.8,21.2,66.7,37.5,145.0,88.0,14.2,MIA,97,0,2016,2016-01-03,False
318,240.0,240.0,41.0,92.0,0.446,6.0,21.0,0.286,15.0,19.0,0.789,12.0,36.0,48.0,22.0,10.0,5.0,7.0,21.0,103.0,,,0.513,0.478,0.228,0.207,24.5,69.2,47.5,53.7,10.8,8.8,6.5,100.0,111.0,101.3,,,,8.0,18.0,0.857,2.0,5.0,1.0,7.0,8.0,1.0,4.0,10.0,11.0,7.0,3.0,2.0,4.0,5.0,25.0,24.5,12.0,0.857,0.857,1.0,0.615,16.5,52.4,27.0,36.0,8.8,6.0,25.0,30.6,178.0,114.0,14.9,BOS,103,0,1,240.0,240.0,32.0,85.0,0.376,6.0,28.0,0.214,24.0,27.0,0.889,16.0,37.0,53.0,16.0,4.0,6.0,14.0,18.0,94.0,,,0.485,0.412,0.329,0.318,30.8,75.5,52.5,50.0,4.3,8.5,12.6,100.0,101.3,111.0,,,,9.0,18.0,0.533,2.0,8.0,0.5,7.0,7.0,1.0,6.0,9.0,15.0,4.0,1.0,2.0,3.0,4.0,23.0,21.9,4.0,0.626,0.6,0.8,2.0,14.7,33.4,21.6,26.3,5.9,9.2,34.7,24.9,127.0,119.0,9.6,BRK,94,1,2016,2016-01-04,True
319,240.0,240.0,32.0,85.0,0.376,6.0,28.0,0.214,24.0,27.0,0.889,16.0,37.0,53.0,16.0,4.0,6.0,14.0,18.0,94.0,,,0.485,0.412,0.329,0.318,30.8,75.5,52.5,50.0,4.3,8.5,12.6,100.0,101.3,111.0,,,,9.0,18.0,0.533,2.0,8.0,0.5,7.0,7.0,1.0,6.0,9.0,15.0,4.0,1.0,2.0,3.0,4.0,23.0,21.9,4.0,0.626,0.6,0.8,2.0,14.7,33.4,21.6,26.3,5.9,9.2,34.7,24.9,127.0,119.0,9.6,BRK,94,1,0,240.0,240.0,41.0,92.0,0.446,6.0,21.0,0.286,15.0,19.0,0.789,12.0,36.0,48.0,22.0,10.0,5.0,7.0,21.0,103.0,,,0.513,0.478,0.228,0.207,24.5,69.2,47.5,53.7,10.8,8.8,6.5,100.0,111.0,101.3,,,,8.0,18.0,0.857,2.0,5.0,1.0,7.0,8.0,1.0,4.0,10.0,11.0,7.0,3.0,2.0,4.0,5.0,25.0,24.5,12.0,0.857,0.857,1.0,0.615,16.5,52.4,27.0,36.0,8.8,6.0,25.0,30.6,178.0,114.0,14.9,BOS,103,0,2016,2016-01-04,False
320,240.0,240.0,36.0,73.0,0.493,8.0,19.0,0.421,20.0,29.0,0.69,8.0,18.0,26.0,24.0,9.0,5.0,11.0,19.0,100.0,,,0.583,0.548,0.26,0.397,21.6,62.1,39.4,66.7,10.5,12.2,11.4,100.0,116.2,141.8,,,,8.0,15.0,1.0,3.0,5.0,0.6,6.0,6.0,1.0,5.0,4.0,8.0,10.0,3.0,2.0,3.0,4.0,23.0,27.2,2.0,1.0,1.0,0.625,1.25,44.2,56.4,24.8,83.3,19.4,8.7,24.4,34.5,215.0,154.0,30.5,TOR,100,0,1,240.0,240.0,41.0,74.0,0.554,17.0,33.0,0.515,23.0,26.0,0.885,11.0,29.0,40.0,25.0,6.0,4.0,14.0,22.0,122.0,,,0.714,0.669,0.446,0.351,37.9,78.4,60.6,61.0,7.0,7.4,14.1,100.0,141.8,116.2,,,,10.0,17.0,1.0,8.0,14.0,1.0,6.0,8.0,1.0,4.0,7.0,11.0,8.0,3.0,3.0,3.0,4.0,25.0,24.6,23.0,1.33,1.5,1.0,2.0,21.1,28.9,25.5,55.0,5.6,8.1,50.0,31.1,268.0,126.0,14.5,CLE,122,1,2016,2016-01-04,False
321,240.0,240.0,41.0,74.0,0.554,17.0,33.0,0.515,23.0,26.0,0.885,11.0,29.0,40.0,25.0,6.0,4.0,14.0,22.0,122.0,,,0.714,0.669,0.446,0.351,37.9,78.4,60.6,61.0,7.0,7.4,14.1,100.0,141.8,116.2,,,,10.0,17.0,1.0,8.0,14.0,1.0,6.0,8.0,1.0,4.0,7.0,11.0,8.0,3.0,3.0,3.0,4.0,25.0,24.6,23.0,1.33,1.5,1.0,2.0,21.1,28.9,25.5,55.0,5.6,8.1,50.0,31.1,268.0,126.0,14.5,CLE,122,1,0,240.0,240.0,36.0,73.0,0.493,8.0,19.0,0.421,20.0,29.0,0.69,8.0,18.0,26.0,24.0,9.0,5.0,11.0,19.0,100.0,,,0.583,0.548,0.26,0.397,21.6,62.1,39.4,66.7,10.5,12.2,11.4,100.0,116.2,141.8,,,,8.0,15.0,1.0,3.0,5.0,0.6,6.0,6.0,1.0,5.0,4.0,8.0,10.0,3.0,2.0,3.0,4.0,23.0,27.2,2.0,1.0,1.0,0.625,1.25,44.2,56.4,24.8,83.3,19.4,8.7,24.4,34.5,215.0,154.0,30.5,TOR,100,0,2016,2016-01-04,True
322,240.0,240.0,36.0,81.0,0.444,6.0,20.0,0.3,11.0,11.0,1.0,5.0,25.0,30.0,17.0,6.0,7.0,11.0,16.0,89.0,,,0.518,0.481,0.247,0.136,12.2,58.1,35.7,47.2,6.8,12.1,11.4,100.0,100.7,130.1,,,,8.0,15.0,0.636,2.0,6.0,1.0,3.0,3.0,1.0,1.0,7.0,7.0,5.0,2.0,3.0,2.0,3.0,18.0,17.5,-1.0,0.731,0.7,1.0,2.0,7.9,31.6,18.9,29.7,4.3,27.5,25.0,47.9,144.0,142.0,6.3,ORL,89,0,1,240.0,240.0,43.0,88.0,0.489,14.0,30.0,0.467,15.0,21.0,0.714,18.0,36.0,54.0,25.0,6.0,6.0,10.0,18.0,115.0,,,0.591,0.568,0.341,0.239,41.9,87.8,64.3,58.1,6.8,9.8,9.3,100.0,130.1,100.7,,,,8.0,14.0,1.0,5.0,8.0,0.75,5.0,6.0,1.0,6.0,6.0,12.0,7.0,2.0,2.0,2.0,4.0,21.0,17.0,28.0,0.902,1.0,1.0,0.714,29.9,44.7,36.4,51.9,4.4,21.1,50.0,28.2,175.0,110.0,25.2,DET,115,1,2016,2016-01-04,False
323,240.0,240.0,43.0,88.0,0.489,14.0,30.0,0.467,15.0,21.0,0.714,18.0,36.0,54.0,25.0,6.0,6.0,10.0,18.0,115.0,,,0.591,0.568,0.341,0.239,41.9,87.8,64.3,58.1,6.8,9.8,9.3,100.0,130.1,100.7,,,,8.0,14.0,1.0,5.0,8.0,0.75,5.0,6.0,1.0,6.0,6.0,12.0,7.0,2.0,2.0,2.0,4.0,21.0,17.0,28.0,0.902,1.0,1.0,0.714,29.9,44.7,36.4,51.9,4.4,21.1,50.0,28.2,175.0,110.0,25.2,DET,115,1,0,240.0,240.0,36.0,81.0,0.444,6.0,20.0,0.3,11.0,11.0,1.0,5.0,25.0,30.0,17.0,6.0,7.0,11.0,16.0,89.0,,,0.518,0.481,0.247,0.136,12.2,58.1,35.7,47.2,6.8,12.1,11.4,100.0,100.7,130.1,,,,8.0,15.0,0.636,2.0,6.0,1.0,3.0,3.0,1.0,1.0,7.0,7.0,5.0,2.0,3.0,2.0,3.0,18.0,17.5,-1.0,0.731,0.7,1.0,2.0,7.9,31.6,18.9,29.7,4.3,27.5,25.0,47.9,144.0,142.0,6.3,ORL,89,0,2016,2016-01-04,True
324,240.0,240.0,38.0,86.0,0.442,7.0,21.0,0.333,18.0,19.0,0.947,8.0,33.0,41.0,15.0,7.0,1.0,14.0,12.0,101.0,,,0.535,0.483,0.244,0.221,19.0,91.7,52.6,39.5,7.2,1.9,12.9,100.0,103.9,114.2,,,,9.0,21.0,0.8,2.0,5.0,1.0,4.0,4.0,1.0,3.0,7.0,10.0,4.0,3.0,1.0,3.0,3.0,22.0,19.0,2.0,0.9,0.9,0.429,0.667,12.3,33.4,22.0,26.9,5.1,3.2,20.5,29.4,144.0,121.0,11.2,CHO,101,0,1,240.0,240.0,45.0,87.0,0.517,15.0,34.0,0.441,6.0,6.0,1.0,3.0,34.0,37.0,32.0,4.0,9.0,11.0,19.0,111.0,,,0.619,0.603,0.391,0.069,8.3,81.0,47.4,71.1,4.1,13.8,10.9,100.0,114.2,103.9,,,,12.0,23.0,0.7,6.0,11.0,0.545,2.0,2.0,1.0,2.0,13.0,15.0,10.0,2.0,2.0,2.0,4.0,30.0,22.2,14.0,0.732,0.714,1.0,0.25,8.0,39.7,24.6,33.2,3.1,5.0,50.0,35.1,147.0,114.0,11.4,GSW,111,1,2016,2016-01-04,False
325,240.0,240.0,45.0,87.0,0.517,15.0,34.0,0.441,6.0,6.0,1.0,3.0,34.0,37.0,32.0,4.0,9.0,11.0,19.0,111.0,,,0.619,0.603,0.391,0.069,8.3,81.0,47.4,71.1,4.1,13.8,10.9,100.0,114.2,103.9,,,,12.0,23.0,0.7,6.0,11.0,0.545,2.0,2.0,1.0,2.0,13.0,15.0,10.0,2.0,2.0,2.0,4.0,30.0,22.2,14.0,0.732,0.714,1.0,0.25,8.0,39.7,24.6,33.2,3.1,5.0,50.0,35.1,147.0,114.0,11.4,GSW,111,1,0,240.0,240.0,38.0,86.0,0.442,7.0,21.0,0.333,18.0,19.0,0.947,8.0,33.0,41.0,15.0,7.0,1.0,14.0,12.0,101.0,,,0.535,0.483,0.244,0.221,19.0,91.7,52.6,39.5,7.2,1.9,12.9,100.0,103.9,114.2,,,,9.0,21.0,0.8,2.0,5.0,1.0,4.0,4.0,1.0,3.0,7.0,10.0,4.0,3.0,1.0,3.0,3.0,22.0,19.0,2.0,0.9,0.9,0.429,0.667,12.3,33.4,22.0,26.9,5.1,3.2,20.5,29.4,144.0,121.0,11.2,CHO,101,0,2016,2016-01-04,True
326,265.0,265.0,37.0,94.0,0.394,8.0,28.0,0.286,18.0,25.0,0.72,14.0,41.0,55.0,18.0,4.0,3.0,11.0,26.0,100.0,,,0.476,0.436,0.298,0.266,27.5,73.2,51.4,48.6,4.1,4.4,9.5,100.0,102.1,105.2,,,,12.0,29.0,0.8,5.0,13.0,0.4,6.0,8.0,1.0,3.0,9.0,12.0,9.0,2.0,1.0,3.0,5.0,32.0,20.2,11.0,0.763,0.8,1.0,1.6,15.3,42.1,29.3,43.6,7.6,3.8,30.0,41.0,143.0,115.0,17.7,IND,100,0,1,265.0,265.0,34.0,90.0,0.378,5.0,22.0,0.227,30.0,39.0,0.769,15.0,37.0,52.0,14.0,5.0,6.0,8.0,23.0,103.0,,,0.481,0.406,0.244,0.433,26.8,72.5,48.6,41.2,5.1,9.1,6.9,100.0,105.2,102.1,,,,9.0,22.0,0.5,2.0,6.0,0.5,13.0,16.0,0.9,3.0,9.0,11.0,4.0,1.0,1.0,5.0,5.0,31.0,23.5,23.0,0.573,0.542,0.8,1.2,12.6,27.0,16.5,40.5,5.5,8.1,29.4,32.4,130.0,110.0,10.0,MIA,103,1,2016,2016-01-04,False
327,265.0,265.0,34.0,90.0,0.378,5.0,22.0,0.227,30.0,39.0,0.769,15.0,37.0,52.0,14.0,5.0,6.0,8.0,23.0,103.0,,,0.481,0.406,0.244,0.433,26.8,72.5,48.6,41.2,5.1,9.1,6.9,100.0,105.2,102.1,,,,9.0,22.0,0.5,2.0,6.0,0.5,13.0,16.0,0.9,3.0,9.0,11.0,4.0,1.0,1.0,5.0,5.0,31.0,23.5,23.0,0.573,0.542,0.8,1.2,12.6,27.0,16.5,40.5,5.5,8.1,29.4,32.4,130.0,110.0,10.0,MIA,103,1,0,265.0,265.0,37.0,94.0,0.394,8.0,28.0,0.286,18.0,25.0,0.72,14.0,41.0,55.0,18.0,4.0,3.0,11.0,26.0,100.0,,,0.476,0.436,0.298,0.266,27.5,73.2,51.4,48.6,4.1,4.4,9.5,100.0,102.1,105.2,,,,12.0,29.0,0.8,5.0,13.0,0.4,6.0,8.0,1.0,3.0,9.0,12.0,9.0,2.0,1.0,3.0,5.0,32.0,20.2,11.0,0.763,0.8,1.0,1.6,15.3,42.1,29.3,43.6,7.6,3.8,30.0,41.0,143.0,115.0,17.7,IND,100,0,2016,2016-01-04,True
328,240.0,240.0,49.0,90.0,0.544,9.0,20.0,0.45,16.0,20.0,0.8,13.0,31.0,44.0,32.0,11.0,5.0,13.0,20.0,123.0,,,0.622,0.594,0.222,0.222,34.2,75.6,55.7,65.3,11.5,7.7,11.6,100.0,129.1,102.9,,,,9.0,14.0,0.857,3.0,5.0,1.0,6.0,7.0,1.0,6.0,8.0,11.0,7.0,2.0,1.0,4.0,5.0,24.0,18.8,21.0,0.901,0.875,0.714,1.0,25.4,45.9,35.7,47.5,18.0,5.2,33.3,26.6,162.0,112.0,28.0,SAS,123,0,1,240.0,240.0,37.0,77.0,0.481,3.0,12.0,0.25,21.0,30.0,0.7,10.0,25.0,35.0,23.0,6.0,5.0,16.0,18.0,98.0,,,0.543,0.5,0.156,0.39,24.4,65.8,44.3,62.2,6.3,7.1,15.1,100.0,102.9,129.1,,,,6.0,14.0,1.0,1.0,4.0,1.0,7.0,8.0,1.0,4.0,6.0,8.0,6.0,2.0,1.0,3.0,3.0,19.0,16.1,-3.0,1.5,1.5,1.0,0.889,16.1,36.0,17.4,50.9,6.6,4.9,50.0,31.3,300.0,137.0,13.6,MIL,98,1,2016,2016-01-04,True
329,240.0,240.0,37.0,77.0,0.481,3.0,12.0,0.25,21.0,30.0,0.7,10.0,25.0,35.0,23.0,6.0,5.0,16.0,18.0,98.0,,,0.543,0.5,0.156,0.39,24.4,65.8,44.3,62.2,6.3,7.1,15.1,100.0,102.9,129.1,,,,6.0,14.0,1.0,1.0,4.0,1.0,7.0,8.0,1.0,4.0,6.0,8.0,6.0,2.0,1.0,3.0,3.0,19.0,16.1,-3.0,1.5,1.5,1.0,0.889,16.1,36.0,17.4,50.9,6.6,4.9,50.0,31.3,300.0,137.0,13.6,MIL,98,1,0,240.0,240.0,49.0,90.0,0.544,9.0,20.0,0.45,16.0,20.0,0.8,13.0,31.0,44.0,32.0,11.0,5.0,13.0,20.0,123.0,,,0.622,0.594,0.222,0.222,34.2,75.6,55.7,65.3,11.5,7.7,11.6,100.0,129.1,102.9,,,,9.0,14.0,0.857,3.0,5.0,1.0,6.0,7.0,1.0,6.0,8.0,11.0,7.0,2.0,1.0,4.0,5.0,24.0,18.8,21.0,0.901,0.875,0.714,1.0,25.4,45.9,35.7,47.5,18.0,5.2,33.3,26.6,162.0,112.0,28.0,SAS,123,0,2016,2016-01-04,False
330,240.0,240.0,40.0,89.0,0.449,7.0,17.0,0.412,29.0,39.0,0.744,13.0,35.0,48.0,26.0,7.0,8.0,15.0,14.0,116.0,,,0.546,0.489,0.191,0.438,31.7,76.1,55.2,65.0,6.9,13.3,12.4,100.0,114.1,102.3,,,,11.0,27.0,0.75,2.0,5.0,1.0,9.0,10.0,1.0,4.0,15.0,19.0,19.0,5.0,4.0,6.0,4.0,33.0,25.7,27.0,0.75,0.75,0.5,1.0,22.9,41.7,27.9,62.3,5.5,11.1,33.3,34.2,213.0,112.0,7.5,SAC,116,0,1,240.0,240.0,39.0,89.0,0.438,10.0,29.0,0.345,16.0,23.0,0.696,11.0,28.0,39.0,23.0,7.0,9.0,15.0,27.0,104.0,,,0.525,0.494,0.326,0.258,23.9,68.3,44.8,59.0,6.9,12.5,13.1,100.0,102.3,114.1,,,,10.0,23.0,0.833,3.0,9.0,1.0,5.0,6.0,1.0,6.0,7.0,10.0,15.0,1.0,5.0,7.0,5.0,25.0,19.8,9.0,0.868,0.864,0.545,1.0,23.4,25.2,23.7,54.7,10.2,8.3,50.0,32.0,170.0,124.0,6.1,OKC,104,1,2016,2016-01-04,True
331,240.0,240.0,39.0,89.0,0.438,10.0,29.0,0.345,16.0,23.0,0.696,11.0,28.0,39.0,23.0,7.0,9.0,15.0,27.0,104.0,,,0.525,0.494,0.326,0.258,23.9,68.3,44.8,59.0,6.9,12.5,13.1,100.0,102.3,114.1,,,,10.0,23.0,0.833,3.0,9.0,1.0,5.0,6.0,1.0,6.0,7.0,10.0,15.0,1.0,5.0,7.0,5.0,25.0,19.8,9.0,0.868,0.864,0.545,1.0,23.4,25.2,23.7,54.7,10.2,8.3,50.0,32.0,170.0,124.0,6.1,OKC,104,1,0,240.0,240.0,40.0,89.0,0.449,7.0,17.0,0.412,29.0,39.0,0.744,13.0,35.0,48.0,26.0,7.0,8.0,15.0,14.0,116.0,,,0.546,0.489,0.191,0.438,31.7,76.1,55.2,65.0,6.9,13.3,12.4,100.0,114.1,102.3,,,,11.0,27.0,0.75,2.0,5.0,1.0,9.0,10.0,1.0,4.0,15.0,19.0,19.0,5.0,4.0,6.0,4.0,33.0,25.7,27.0,0.75,0.75,0.5,1.0,22.9,41.7,27.9,62.3,5.5,11.1,33.3,34.2,213.0,112.0,7.5,SAC,116,0,2016,2016-01-04,False
332,240.0,240.0,39.0,73.0,0.534,2.0,5.0,0.4,19.0,24.0,0.792,6.0,21.0,27.0,26.0,11.0,4.0,17.0,18.0,99.0,,,0.592,0.548,0.068,0.329,19.4,63.6,42.2,66.7,11.8,6.0,16.9,100.0,105.9,116.6,,,,8.0,11.0,1.0,1.0,2.0,1.0,8.0,10.0,1.0,3.0,6.0,8.0,10.0,3.0,2.0,3.0,4.0,20.0,16.9,2.0,1.042,1.0,0.667,1.111,16.9,35.5,21.8,41.5,5.8,5.7,50.0,54.1,205.0,127.0,9.3,MIN,99,0,1,240.0,240.0,48.0,87.0,0.552,4.0,20.0,0.2,9.0,14.0,0.643,12.0,25.0,37.0,31.0,11.0,10.0,17.0,24.0,109.0,,,0.585,0.575,0.23,0.161,36.4,80.6,57.8,64.6,11.8,14.7,15.4,100.0,116.6,105.9,,,,9.0,16.0,0.833,1.0,5.0,0.5,3.0,3.0,1.0,3.0,7.0,9.0,11.0,4.0,3.0,4.0,6.0,21.0,20.9,19.0,0.833,0.833,1.0,1.0,19.5,35.5,22.1,51.6,11.8,6.9,50.0,33.3,156.0,117.0,22.8,PHI,109,1,2016,2016-01-04,False
333,240.0,240.0,48.0,87.0,0.552,4.0,20.0,0.2,9.0,14.0,0.643,12.0,25.0,37.0,31.0,11.0,10.0,17.0,24.0,109.0,,,0.585,0.575,0.23,0.161,36.4,80.6,57.8,64.6,11.8,14.7,15.4,100.0,116.6,105.9,,,,9.0,16.0,0.833,1.0,5.0,0.5,3.0,3.0,1.0,3.0,7.0,9.0,11.0,4.0,3.0,4.0,6.0,21.0,20.9,19.0,0.833,0.833,1.0,1.0,19.5,35.5,22.1,51.6,11.8,6.9,50.0,33.3,156.0,117.0,22.8,PHI,109,1,0,240.0,240.0,39.0,73.0,0.534,2.0,5.0,0.4,19.0,24.0,0.792,6.0,21.0,27.0,26.0,11.0,4.0,17.0,18.0,99.0,,,0.592,0.548,0.068,0.329,19.4,63.6,42.2,66.7,11.8,6.0,16.9,100.0,105.9,116.6,,,,8.0,11.0,1.0,1.0,2.0,1.0,8.0,10.0,1.0,3.0,6.0,8.0,10.0,3.0,2.0,3.0,4.0,20.0,16.9,2.0,1.042,1.0,0.667,1.111,16.9,35.5,21.8,41.5,5.8,5.7,50.0,54.1,205.0,127.0,9.3,MIN,99,0,2016,2016-01-04,True
334,240.0,240.0,35.0,91.0,0.385,3.0,15.0,0.2,18.0,26.0,0.692,17.0,35.0,52.0,21.0,10.0,3.0,13.0,19.0,91.0,,,0.444,0.401,0.165,0.286,32.7,83.3,55.3,60.0,10.5,6.8,11.3,100.0,95.5,81.9,,,,11.0,18.0,0.75,1.0,5.0,1.0,4.0,5.0,1.0,6.0,12.0,18.0,6.0,3.0,2.0,4.0,5.0,26.0,25.7,25.0,0.75,0.75,0.556,0.8,86.5,43.6,47.9,46.5,6.0,7.5,23.7,39.7,164.0,93.0,18.0,MEM,91,0,1,240.0,240.0,28.0,72.0,0.389,7.0,28.0,0.25,15.0,24.0,0.625,7.0,35.0,42.0,14.0,7.0,4.0,22.0,19.0,78.0,,,0.472,0.438,0.389,0.333,16.7,67.3,44.7,50.0,7.3,5.3,21.0,100.0,81.9,95.5,,,,6.0,18.0,0.667,2.0,10.0,1.0,7.0,7.0,1.0,3.0,11.0,14.0,7.0,2.0,2.0,7.0,4.0,17.0,12.5,7.0,0.833,0.833,0.714,1.0,27.2,30.2,24.3,41.5,4.5,9.7,100.0,43.5,110.0,108.0,7.7,POR,78,1,2016,2016-01-04,True
